,npi,nppes_provider_city,Recipient_State,Submitting_Applicable_Manufacturer_or_Applicable_GPO_Name,drug_name,Total_Amount_of_Payment_USDollars,Unnamed: 0,bene_count,total_claim_count,total_day_supply,total_drug_cost,claim_scaled_supply,RevPerPill,SMPerPill,ProfPerPill
70677,1497718795.0,MEMPHIS,TN,"SANTARUS, INC",GLUMETZA,130.44,11629470,0.0,12,360,5345.69,30.0,14.849138888888888,0.36233333333333334,14.486805555555554
70778,1497718795.0,MEMPHIS,TN,WARNER CHILCOTT LLC,ATELVIA,11.55,11629440,0.0,12,448,2363.51,37.333333333333336,5.2756919642857145,0.025781250000000002,5.249910714285715
70879,1497737928.0,WESTMINSTER,MD,"BOEHRINGER INGELHEIM PHARMACEUTICALS, INC.",TRADJENTA,2273.92,11658923,0.0,14,540,4496.93,38.57142857142857,8.327648148148148,4.210962962962963,4.116685185185185
70880,1497737928.0,WESTMINSTER,MD,ELI LILLY AND COMPANY,TRADJENTA,3115.55,11658923,0.0,14,540,4496.93,38.57142857142857,8.327648148148148,5.769537037037037,2.558111111111111
71049,1497737928.0,WESTMINSTER,MD,NOVO NORDISK INC,LEVEMIR,2576.28,11658892,0.0,20,1047,15206.4,52.35,14.52378223495702,2.4606303724928367,12.063151862464183
71134,1497737928.0,WESTMINSTER,MD,NOVO NORDISK INC,NOVOLOG,13.29,11658906,18.0,52,2406,33176.19,46.269230769230774,13.788940149625937,0.005523690773067331,13.78341645885287
71219,1497737928.0,WESTMINSTER,MD,"ABBVIE, INC.",ANDROGEL,12.37,11658851,0.0,16,550,8182.31,34.375,14.876927272727274,0.02249090909090909,14.854436363636365
71304,1497737928.0,WESTMINSTER,MD,ANIMAS CORPORATION,INVOKANA,11.51,11658883,0.0,11,390,3441.69,35.45454545454545,8.824846153846154,0.029512820512820514,8.795333333333334
71389,1497737928.0,WESTMINSTER,MD,BRISTOL-MYERS SQUIBB COMPANY,ONGLYZA,15.09,11658910,18.0,88,4980,40648.18,56.59090909090909,8.162285140562249,0.0030301204819277107,8.159255020080321
71474,1497737928.0,WESTMINSTER,MD,ELI LILLY AND COMPANY,HUMALOG,19.87,11658874,20.0,54,3197,23662.76,59.2037037037037,7.401551454488582,0.006215201751642165,7.39533625273694
71559,1497737928.0,WESTMINSTER,MD,MERCK SHARP & DOHME CORPORATION,JANUVIA,2981.56,11658888,20.0,62,3517,27960.94,56.725806451612904,7.950224623258459,0.8477566107477964,7.102468012510662
71644,1497737928.0,WESTMINSTER,MD,"SANTARUS, INC",CYCLOSET,235.9,11658861,0.0,25,1370,11337.24,54.8,8.275357664233576,0.1721897810218978,8.103167883211679
71729,1497740781.0,STONY BROOK,NY,BRISTOL-MYERS SQUIBB COMPANY,ONGLYZA,17.96,11663270,0.0,24,1560,12824.44,65.0,8.220794871794872,0.011512820512820513,8.209282051282052
71761,1497740781.0,STONY BROOK,NY,ELI LILLY AND COMPANY,HUMALOG,217.38,11663257,20.0,45,3203,31248.05,71.17777777777778,9.755869497346238,0.06786762410240399,9.688001873243834
71793,1497740781.0,STONY BROOK,NY,MERCK SHARP & DOHME CORPORATION,JANUVIA,30.15,11663258,16.0,45,2760,22974.08,61.33333333333334,8.323942028985508,0.01092391304347826,8.313018115942029
71825,1497751374.0,PEABODY,MA,ELI LILLY AND COMPANY,FORTEO,16.67,11681617,0.0,33,927,42416.85,28.09090909090909,45.757119741100325,0.017982740021574975,45.73913700107875
71867,1497751374.0,PEABODY,MA,"BOEHRINGER INGELHEIM PHARMACEUTICALS, INC.",TRADJENTA,45.35,11681647,0.0,16,1140,8662.28,71.25,7.598491228070176,0.039780701754385965,7.5587105263157905
71909,1497752927.0,RICHMOND,VA,SANOFI AND GENZYME US COMPANIES,LANTUS,43.92,11684293,12.0,47,2287,19308.39,48.6595744680851,8.442671622212504,0.01920419763882816,8.423467424573676
71954,1497752927.0,RICHMOND,VA,"BOEHRINGER INGELHEIM PHARMACEUTICALS, INC.",TRADJENTA,38.82,11684314,0.0,14,420,3593.5,30.0,8.55595238095238,0.09242857142857143,8.463523809523808
71999,1497752927.0,RICHMOND,VA,BRISTOL-MYERS SQUIBB COMPANY,ONGLYZA,41.49,11684308,0.0,26,1020,8609.68,39.230769230769226,8.44086274509804,0.04067647058823529,8.400186274509805
72044,1497752927.0,RICHMOND,VA,ELI LILLY AND COMPANY,HUMALOG,33.23,11684289,22.0,89,4319,49035.04,48.528089887640455,11.35333178976615,0.00769391062746006,11.34563787913869
72089,1497782551.0,BAYAMON,PR,"ABBVIE, INC.",SYNTHROID,1280.83,11718488,393.0,2679,88161,72711.27,32.90817469204927,0.8247555041344813,0.014528306167126052,0.8102271979673552
72230,1497782551.0,BAYAMON,PR,BRISTOL-MYERS SQUIBB COMPANY,ONGLYZA,25.26,11718469,0.0,42,1260,11357.24,30.0,9.01368253968254,0.02004761904761905,8.993634920634921
72371,1497782551.0,BAYAMON,PR,ELI LILLY AND COMPANY,TRADJENTA,1529.05,11718491,0.0,28,900,7877.4,32.142857142857146,8.752666666666666,1.6989444444444444,7.053722222222222
72512,1497782551.0,BAYAMON,PR,"JANSSEN PHARMACEUTICALS, INC",XARELTO,11293.22,11718503,0.0,12,360,3379.09,30.0,9.386361111111112,31.370055555555552,-21.98369444444444
72653,1497782551.0,BAYAMON,PR,MERCK SHARP & DOHME CORPORATION,JANUVIA,105.0,11718446,17.0,79,2430,21703.95,30.759493670886076,8.931666666666667,0.043209876543209874,8.888456790123456
72794,1497782551.0,BAYAMON,PR,SANOFI AND GENZYME US COMPANIES,LANTUS,101.42,11718450,38.0,161,5159,34144.91,32.04347826086956,6.6185132777670095,0.019658848614072494,6.598854429152937
72935,1497799886.0,ORLANDO,FL,"ABBVIE, INC.",SYNTHROID,23.54,11738354,87.0,362,19465,16234.18,53.7707182320442,0.8340190084767531,0.0012093501155920883,0.832809658361161
73003,1497799886.0,ORLANDO,FL,ELI LILLY AND COMPANY,HUMALOG,12.09,11738313,39.0,131,5252,58689.08,40.091603053435115,11.174615384615384,0.002301980198019802,11.172313404417364
73071,1497819940.0,MATAWAN,NJ,"ABBVIE, INC.",ANDROGEL,10.24,11748028,0.0,13,450,9863.94,34.615384615384606,21.919866666666667,0.022755555555555557,21.897111111111112
73167,1497819940.0,MATAWAN,NJ,SANOFI AND GENZYME US COMPANIES,LANTUS,12.76,11748070,13.0,46,2372,26219.99,51.56521739130435,11.053958684654301,0.005379426644182125,11.048579258010118
73263,1497856629.0,MONTCLAIR,NJ,"BOEHRINGER INGELHEIM PHARMACEUTICALS, INC.",TRADJENTA,1612.95,11776029,17.0,41,3090,24627.89,75.36585365853658,7.970190938511327,0.5219902912621359,7.448200647249191
73264,1497856629.0,MONTCLAIR,NJ,ELI LILLY AND COMPANY,TRADJENTA,2451.640000000001,11776029,17.0,41,3090,24627.89,75.36585365853658,7.970190938511327,0.7934110032362462,7.17677993527508
73385,1497856629.0,MONTCLAIR,NJ,"ABBVIE, INC.",ANDROGEL,14.22,11775980,0.0,21,1311,18256.79,62.42857142857143,13.92585049580473,0.010846681922196797,13.915003813882533
73446,1497856629.0,MONTCLAIR,NJ,BRISTOL-MYERS SQUIBB COMPANY,BYDUREON,1417.01,11775984,0.0,19,1441,17119.18,75.84210526315789,11.880069396252603,0.983351839000694,10.89671755725191
73507,1497856629.0,MONTCLAIR,NJ,BRISTOL-MYERS SQUIBB COMPANY,ONGLYZA,8.82,11776019,25.0,92,5564,44765.04,60.47826086956522,8.04547807332854,0.0015851905104241554,8.043892882818117
73568,1497856629.0,MONTCLAIR,NJ,ELI LILLY AND COMPANY,HUMALOG,105.63,11775995,38.0,138,7202,67896.56,52.18840579710145,9.42745903915579,0.014666759233546236,9.412792279922245
73629,1497884910.0,NEW YORK,NY,MERCK SHARP & DOHME CORPORATION,JANUVIA,29.12,11793525,40.0,188,6127,52366.27,32.59042553191489,8.546804308797126,0.004752733801207769,8.542051574995918
73718,1497885933.0,CORTLAND,OH,DAIICHI SANKYO INC.,WELCHOL,34.52,11793894,0.0,23,870,9207.91,37.82608695652174,10.58380459770115,0.03967816091954023,10.54412643678161
73749,1497885933.0,CORTLAND,OH,"BOEHRINGER INGELHEIM PHARMACEUTICALS, INC.",TRADJENTA,29.13000000000001,11793891,0.0,19,630,5371.3,33.1578947368421,8.525873015873016,0.04623809523809525,8.47963492063492
73780,1497885933.0,CORTLAND,OH,MERCK SHARP & DOHME CORPORATION,JANUVIA,12.13,11793876,0.0,17,900,7575.13,52.941176470588225,8.41681111111111,0.01347777777777778,8.403333333333332
73811,1497885933.0,CORTLAND,OH,SANOFI AND GENZYME US COMPANIES,LANTUS,11.95,11793877,12.0,28,1141,14993.31,40.75,13.140499561787905,0.010473269062226117,13.13002629272568
73842,1497940712.0,MELBOURNE,FL,ELI LILLY AND COMPANY,HUMALOG,119.71,11805917,0.0,16,670,7957.47,41.875,11.876820895522389,0.17867164179104478,11.698149253731344
73871,1497940712.0,MELBOURNE,FL,ELI LILLY AND COMPANY,TRADJENTA,11.11,11805936,0.0,18,1140,9030.94,63.33333333333334,7.921877192982457,0.009745614035087719,7.91213157894737
73900,1497940712.0,MELBOURNE,FL,NOVO NORDISK INC,NOVOLOG,13.27,11805928,0.0,14,568,5891.0,40.57142857142857,10.371478873239436,0.023362676056338027,10.348116197183097
73929,1497940712.0,MELBOURNE,FL,SANOFI AND GENZYME US COMPANIES,LANTUS,79.67,11805921,0.0,20,1136,11011.21,56.8,9.692966549295774,0.07013204225352113,9.622834507042253
73958,1497958201.0,MORRIS,IL,ELI LILLY AND COMPANY,HUMALOG,17.55,11810804,40.0,145,6676,52591.89,46.04137931034483,7.8777546434991015,0.002628819652486519,7.875125823846615
73994,1508053802.0,BELLEVILLE,IL,"ABBVIE, INC.",SYNTHROID,1915.12,11832099,44.0,304,12000,9288.67,39.473684210526315,0.7740558333333334,0.15959333333333334,0.6144625
74047,1508053802.0,BELLEVILLE,IL,ELI LILLY AND COMPANY,HUMALOG,44.83000000000001,11832065,41.0,164,6537,55810.52,39.859756097560975,8.537635000764876,0.0068578858803732615,8.530777114884502
74100,1508060641.0,FORT SMITH,AR,SANOFI AND GENZYME US COMPANIES,LANTUS,16.9,11834355,11.0,86,2507,33772.03,29.15116279069768,13.471092939768647,0.006741124850418827,13.464351814918228
74314,1508063421.0,PORT ORANGE,FL,NOVO NORDISK INC,LEVEMIR,53.3,11835514,33.0,167,5026,48331.16,30.095808383233532,9.616227616394749,0.010604854755272583,9.605622761639477
74385,1508063421.0,PORT ORANGE,FL,"ABBVIE, INC.",ANDROGEL,11.43,11835487,0.0,18,760,12213.68,42.22222222222222,16.070631578947367,0.015039473684210526,16.055592105263155
74456,1508063421.0,PORT ORANGE,FL,BRISTOL-MYERS SQUIBB COMPANY,BYDUREON,31.69,11835491,0.0,17,546,7122.82,32.117647058823536,13.045457875457874,0.05804029304029304,12.987417582417581
74527,1508804790.0,ARLINGTON,VA,"ABBVIE, INC.",SYNTHROID,13.47,11862772,28.0,100,6123,4524.88,61.23,0.7389972235832108,0.0021999020088192063,0.7367973215743916
74543,1508804790.0,ARLINGTON,VA,ELI LILLY AND COMPANY,HUMALOG,13.42,11862759,11.0,34,1692,10935.08,49.764705882352935,6.462813238770686,0.007931442080378251,6.454881796690307
74559,1508826926.0,ERIE,PA,DAIICHI SANKYO INC.,WELCHOL,22.82,11895294,12.0,24,960,9428.05,40.0,9.820885416666666,0.023770833333333335,9.797114583333332
74583,1508826926.0,ERIE,PA,ELI LILLY AND COMPANY,HUMALOG,17.040000000000006,11895276,16.0,32,1232,10279.29,38.5,8.343579545454546,0.013831168831168836,8.329748376623376
74607,1508826926.0,ERIE,PA,ELI LILLY AND COMPANY,TRADJENTA,21.35,11895292,0.0,12,540,4372.19,45.0,8.096648148148148,0.03953703703703704,8.05711111111111
74631,1508838210.0,LAKELAND,FL,"ABBVIE, INC.",ANDROGEL,15.57,11915976,0.0,39,1515,25209.02,38.846153846153854,16.63961716171617,0.010277227722772278,16.6293399339934
74779,1508838210.0,LAKELAND,FL,"ABBVIE, INC.",SYNTHROID,100.0,11916096,190.0,835,49580,37573.26,59.377245508982035,0.7578309802339653,0.002016942315449778,0.7558140379185155
74927,1508838210.0,LAKELAND,FL,"BOEHRINGER INGELHEIM PHARMACEUTICALS, INC.",TRADJENTA,1890.5,11916100,12.0,67,2385,19695.81,35.59701492537314,8.258201257861636,0.7926624737945492,7.465538784067086
74928,1508838210.0,LAKELAND,FL,ELI LILLY AND COMPANY,TRADJENTA,43.86,11916100,12.0,67,2385,19695.81,35.59701492537314,8.258201257861636,0.01838993710691824,8.239811320754718
75223,1508838210.0,LAKELAND,FL,BRISTOL-MYERS SQUIBB COMPANY,BYDUREON,1799.85,11915985,0.0,20,800,10378.19,40.0,12.972737500000001,2.2498125,10.722925
75371,1508838210.0,LAKELAND,FL,BRISTOL-MYERS SQUIBB COMPANY,BYETTA,34.97,11915986,13.0,57,2733,30694.63,47.94736842105264,11.231112330772046,0.012795462861324552,11.21831686791072
75519,1508838210.0,LAKELAND,FL,DAIICHI SANKYO INC.,BENICAR,17.14,11915982,0.0,30,2040,8016.87,68.0,3.9298382352941177,0.008401960784313725,3.921436274509804
75667,1508838210.0,LAKELAND,FL,ELI LILLY AND COMPANY,FORTEO,3667.04,11916015,0.0,65,2320,105303.12,35.692307692307686,45.38927586206896,1.5806206896551724,43.80865517241379
75815,1508838210.0,LAKELAND,FL,ELI LILLY AND COMPANY,HUMALOG,38.24,11916025,26.0,98,4285,42987.73,43.724489795918366,10.032142357059511,0.008924154025670946,10.02321820303384
75963,1508838210.0,LAKELAND,FL,MERCK SHARP & DOHME CORPORATION,JANUVIA,1639.08,11916035,29.0,143,6450,53711.84,45.10489510489511,8.327417054263565,0.2541209302325581,8.073296124031007
76111,1508838210.0,LAKELAND,FL,NOVO NORDISK INC,LEVEMIR,88.33,11916040,15.0,68,2816,34277.47,41.411764705882355,12.172397017045455,0.0313671875,12.141029829545454
76259,1508838210.0,LAKELAND,FL,SANOFI AND GENZYME US COMPANIES,APIDRA,1835.0,11915977,0.0,14,440,3127.98,31.42857142857143,7.109045454545455,4.170454545454546,2.938590909090909
76407,1508838434.0,TOMS RIVER,NJ,"BOEHRINGER INGELHEIM PHARMACEUTICALS, INC.",TRADJENTA,1863.67,11916382,40.0,134,10030,78749.21,74.85074626865672,7.851366899302095,0.1858095712861416,7.665557328015953
76408,1508838434.0,TOMS RIVER,NJ,ELI LILLY AND COMPANY,TRADJENTA,1815.12,11916382,40.0,134,10030,78749.21,74.85074626865672,7.851366899302095,0.18096909272183448,7.67039780658026
76561,1508838434.0,TOMS RIVER,NJ,NOVO NORDISK INC,LEVEMIR,251.1,11916350,0.0,11,480,5501.72,43.63636363636363,11.461916666666667,0.523125,10.938791666666667
76638,1508838434.0,TOMS RIVER,NJ,"ABBVIE, INC.",ANDROGEL,1620.1,11916318,25.0,90,4219,63643.18,46.87777777777778,15.084896894998815,0.3840009480919649,14.70089594690685
76715,1508838434.0,TOMS RIVER,NJ,BRISTOL-MYERS SQUIBB COMPANY,BYDUREON,2652.86,11916323,26.0,113,4962,62915.49,43.911504424778755,12.67946191051995,0.5346352277307538,12.144826682789198
76792,1508838434.0,TOMS RIVER,NJ,DAIICHI SANKYO INC.,WELCHOL,14.98,11916390,0.0,14,780,7293.46,55.714285714285715,9.350589743589744,0.019205128205128204,9.331384615384616
76869,1508838434.0,TOMS RIVER,NJ,ELI LILLY AND COMPANY,AXIRON,1013.63,11916321,0.0,12,478,7833.62,39.833333333333336,16.388326359832636,2.1205648535564854,14.26776150627615
76946,1508838434.0,TOMS RIVER,NJ,ELI LILLY AND COMPANY,HUMALOG,3849.25,11916338,125.0,407,24640,218847.24,60.54054054054054,8.881787337662336,0.1562195616883117,8.725567775974024
77023,1508838434.0,TOMS RIVER,NJ,"GLAXOSMITHKLINE, LLC.",LOVAZA,101.08,11916358,12.0,38,2476,15342.19,65.15789473684211,6.196361066235864,0.040823909531502424,6.155537156704362
77100,1508838434.0,TOMS RIVER,NJ,"SANTARUS, INC",GLUMETZA,11.23,11916337,0.0,25,1875,23204.39,75.0,12.375674666666667,0.0059893333333333335,12.369685333333333
77177,1508838434.0,TOMS RIVER,NJ,ANIMAS CORPORATION,INVOKANA,128.68,11916344,0.0,13,630,5510.14,48.46153846153846,8.746253968253969,0.20425396825396827,8.542
77178,1508838434.0,TOMS RIVER,NJ,"LIFESCAN, INC.",INVOKANA,15.46,11916344,0.0,13,630,5510.14,48.46153846153846,8.746253968253969,0.024539682539682542,8.721714285714286
77331,1508852252.0,GASTONIA,NC,"ABBVIE, INC.",ANDROGEL,13.34,11939788,0.0,32,1011,18588.22,31.59375,18.38597428288823,0.013194856577645894,18.372779426310586
77412,1508852252.0,GASTONIA,NC,"AKRIMAX PHARMACEUTICALS, LLC",TIROSINT,27.01,11939851,13.0,108,3192,5255.13,29.555555555555557,1.646343984962406,0.008461779448621554,1.6378822055137845
77493,1508852252.0,GASTONIA,NC,ANIMAS CORPORATION,INVOKANA,54.82,11939819,0.0,26,960,8404.74,36.92307692307692,8.7549375,0.057104166666666664,8.697833333333334
77494,1508852252.0,GASTONIA,NC,"JANSSEN PHARMACEUTICALS, INC",INVOKANA,10567.06,11939819,0.0,26,960,8404.74,36.92307692307692,8.7549375,11.007354166666666,-2.252416666666665
77655,1508852252.0,GASTONIA,NC,BRISTOL-MYERS SQUIBB COMPANY,BYDUREON,26.89,11939794,0.0,13,465,6041.76,35.769230769230774,12.993032258064517,0.057827956989247316,12.93520430107527
77736,1508852252.0,GASTONIA,NC,ELI LILLY AND COMPANY,HUMALOG,14.38,11939813,22.0,104,4389,53638.47,42.20192307692308,12.221114149008885,0.0032763727500569606,12.217837776258829
77817,1508852252.0,GASTONIA,NC,NOVO NORDISK INC,LEVEMIR,2327.5,11939823,0.0,16,762,4137.97,47.625,5.430406824146982,3.054461942257218,2.3759448818897644
77898,1508867979.0,WHEELING,WV,"ABBVIE, INC.",SYNTHROID,11.19,11967606,36.0,186,10460,7054.81,56.23655913978494,0.6744560229445508,0.0010697896749521988,0.6733862332695986
77946,1508867979.0,WHEELING,WV,DAIICHI SANKYO INC.,WELCHOL,239.19,11967608,0.0,19,870,8101.94,45.78947368421053,9.312574712643677,0.27493103448275863,9.037643678160919
77994,1508867979.0,WHEELING,WV,ELI LILLY AND COMPANY,HUMALOG,65.45,11967579,20.0,57,3254,28295.63,57.087719298245624,8.695645359557467,0.020113706207744317,8.675531653349722
78042,1508880287.0,OLYMPIA FIELDS,IL,"BOEHRINGER INGELHEIM PHARMACEUTICALS, INC.",TRADJENTA,2144.89,11981731,0.0,24,1080,9025.03,45.0,8.35650925925926,1.986009259259259,6.370500000000002
78043,1508880287.0,OLYMPIA FIELDS,IL,ELI LILLY AND COMPANY,TRADJENTA,4347.85,11981731,0.0,24,1080,9025.03,45.0,8.35650925925926,4.025787037037038,4.330722222222223
78156,1508880287.0,OLYMPIA FIELDS,IL,ELI LILLY AND COMPANY,HUMALOG,98.34,11981694,58.0,170,9340,66894.89,54.941176470588225,7.162193790149892,0.010528907922912206,7.151664882226981
78213,1508880287.0,OLYMPIA FIELDS,IL,"JANSSEN PHARMACEUTICALS, INC",INVOKANA,14048.01,11981699,12.0,35,1290,11606.67,36.857142857142854,8.997418604651163,10.88993023255814,-1.892511627906977
78214,1508880287.0,OLYMPIA FIELDS,IL,"LIFESCAN, INC.",INVOKANA,17.46,11981699,12.0,35,1290,11606.67,36.857142857142854,8.997418604651163,0.013534883720930233,8.983883720930232
78327,1508883414.0,GASTONIA,NC,"AKRIMAX PHARMACEUTICALS, LLC",TIROSINT,10.77,11986708,0.0,15,482,760.19,32.13333333333333,1.5771576763485478,0.022344398340248962,1.5548132780082988
78381,1508883414.0,GASTONIA,NC,ANIMAS CORPORATION,INVOKANA,60.41,11986682,0.0,11,330,2950.16,30.0,8.939878787878788,0.18306060606060606,8.756818181818183
78435,1508883414.0,GASTONIA,NC,BRISTOL-MYERS SQUIBB COMPANY,ONGLYZA,8.97,11986701,19.0,59,2190,18491.24,37.11864406779661,8.443488584474887,0.0040958904109589045,8.439392694063928
78489,1508883414.0,GASTONIA,NC,ELI LILLY AND COMPANY,HUMALOG,34.07,11986676,15.0,48,1401,17208.69,29.1875,12.283147751605995,0.02431834403997145,12.258829407566024
78543,1508883570.0,MIAMI,FL,BRISTOL-MYERS SQUIBB COMPANY,BYDUREON,20.06,11986747,0.0,21,512,7851.34,24.380952380952376,15.3346484375,0.0391796875,15.29546875
78646,1508883570.0,MIAMI,FL,MERCK SHARP & DOHME CORPORATION,JANUVIA,13.05,11986777,28.0,126,4620,38704.1,36.66666666666666,8.377510822510823,0.002824675324675325,8.374686147186148
78749,1508886144.0,SANTA MONICA,CA,"ABBVIE, INC.",ANDROGEL,10804.489999999998,11990055,40.0,162,7246,95574.82,44.72839506172839,13.190011040574111,1.4910971570521665,11.698913883521945
78780,1508886144.0,SANTA MONICA,CA,MERCK SHARP & DOHME CORPORATION,JANUVIA,19.56,11990066,11.0,55,2430,20112.66,44.18181818181818,8.276814814814815,0.008049382716049382,8.268765432098766
78811,1508890427.0,HOUSTON,TX,"BOEHRINGER INGELHEIM PHARMACEUTICALS, INC.",TRADJENTA,68.15,11994206,0.0,33,1050,8918.92,31.818181818181817,8.494209523809523,0.06490476190476191,8.429304761904762
78812,1508890427.0,HOUSTON,TX,ELI LILLY AND COMPANY,TRADJENTA,61.25,11994206,0.0,33,1050,8918.92,31.818181818181817,8.494209523809523,0.058333333333333334,8.43587619047619
78965,1508890427.0,HOUSTON,TX,ELI LILLY AND COMPANY,HUMALOG,1.06,11994161,21.0,55,2496,44632.63,45.38181818181818,17.88166266025641,0.0004246794871794872,17.88123798076923
79042,1508905837.0,DENISON,TX,BRISTOL-MYERS SQUIBB COMPANY,ONGLYZA,12.17,12008328,0.0,26,1080,8935.42,41.53846153846154,8.273537037037038,0.011268518518518518,8.26226851851852
79113,1508905837.0,DENISON,TX,SANOFI AND GENZYME US COMPANIES,APIDRA,12.96,12008277,0.0,22,1140,15365.81,51.81818181818182,13.478780701754385,0.01136842105263158,13.467412280701753
79184,1508905928.0,SAN ANTONIO,TX,MERCK SHARP & DOHME CORPORATION,JANUVIA,10.48,12008361,0.0,12,660,6894.03,55.0,10.4455,0.01587878787878788,10.42962121212121
79219,1508905928.0,SAN ANTONIO,TX,BRISTOL-MYERS SQUIBB COMPANY,BYDUREON,49.77,12008349,0.0,25,1042,13413.8,41.68,12.873128598848368,0.04776391554702496,12.825364683301343
79254,1508916495.0,PHILADELPHIA,PA,ELI LILLY AND COMPANY,HUMALOG,12.23,12012319,19.0,78,2782,40807.59,35.666666666666664,14.668436376707403,0.0043961179007907985,14.664040258806612
79311,1508916495.0,PHILADELPHIA,PA,NOVO NORDISK INC,LEVEMIR,78.00999999999998,12012327,0.0,22,978,11918.64,44.45454545454545,12.186748466257669,0.0797648261758691,12.106983640081799
79368,1508955956.0,ELK GROVE VILLAGE,IL,"BOEHRINGER INGELHEIM PHARMACEUTICALS, INC.",TRADJENTA,14.77,12036049,0.0,12,480,4066.77,40.0,8.4724375,0.030770833333333334,8.441666666666666
79405,1508955956.0,ELK GROVE VILLAGE,IL,SANOFI AND GENZYME US COMPANIES,LANTUS,19.94,12036030,17.0,83,3436,58610.31,41.39759036144578,17.05771536670547,0.00580325960419092,17.051912107101277
79442,1508959644.0,MAYFIELD HTS,OH,ELI LILLY AND COMPANY,HUMALOG,19.0,12038733,0.0,28,1877,14484.48,67.03571428571429,7.716824720298348,0.010122535961640916,7.706702184336707
79498,1508959644.0,MAYFIELD HTS,OH,ELI LILLY AND COMPANY,TRADJENTA,12.88,12038766,0.0,24,960,7696.9,40.0,8.017604166666667,0.013416666666666667,8.0041875
79499,1508959644.0,MAYFIELD HTS,OH,"BOEHRINGER INGELHEIM PHARMACEUTICALS, INC.",TRADJENTA,14.46,12038766,0.0,24,960,7696.9,40.0,8.017604166666667,0.015062500000000001,8.002541666666666
79610,1518005636.0,BURLINGTON,WI,ELI LILLY AND COMPANY,HUMALOG,70.12,12060855,15.0,42,1364,16418.07,32.476190476190474,12.036708211143695,0.05140762463343109,11.985300586510265
79627,1518012459.0,BEAVERCREEK,OH,BRISTOL-MYERS SQUIBB COMPANY,BYETTA,20.44,12063752,0.0,19,990,10639.07,52.10526315789475,10.746535353535354,0.02064646464646465,10.725888888888889
79659,1518012459.0,BEAVERCREEK,OH,SANOFI AND GENZYME US COMPANIES,LANTUS,12.31,12063763,27.0,97,4001,35739.97,41.24742268041237,8.932759310172457,0.003076730817295676,8.92968257935516
